20260701 051100;1.139730;1.139760;1.139600;1.139710;0
20260701 051200;1.139700;1.139710;1.139630;1.139650;0
20260701 051300;1.139650;1.139850;1.139630;1.139840;0
20260701 051400;1.139840;1.139860;1.139760;1.139760;0
20260701 051500;1.139770;1.139780;1.139580;1.139600;0
20260701 051600;1.139610;1.139620;1.139500;1.139500;0
20260701 051700;1.139510;1.139550;1.139390;1.139400;0
20260701 051800;1.139360;1.139400;1.139300;1.139320;0
20260701 051900;1.139320;1.139370;1.139290;1.139290;0
20260701 052000;1.139310;1.139390;1.139290;1.139370;0
20260701 052100;1.139340;1.139460;1.139290;1.139440;0
20260701 052200;1.139450;1.139500;1.139350;1.139350;0
20260701 052300;1.139330;1.139400;1.139280;1.139400;0
20260701 052400;1.139380;1.139420;1.139350;1.139410;0
20260701 052500;1.139410;1.139440;1.139310;1.139310;0
20260701 052600;1.139300;1.139380;1.139300;1.139310;0
20260701 052700;1.139300;1.139360;1.139240;1.139290;0
20260701 052800;1.139320;1.139340;1.139200;1.139240;0
20260701 052900;1.139250;1.139290;1.139200;1.139240;0
20260701 053000;1.139230;1.139230;1.139020;1.139070;0
20260701 053100;1.139070;1.139150;1.138900;1.138990;0
20260701 053200;1.139010;1.139140;1.138950;1.138960;0
20260701 053300;1.138950;1.139040;1.138930;1.139030;0
20260701 053400;1.139040;1.139110;1.139010;1.139010;0
20260701 053500;1.139000;1.139060;1.139000;1.139040;0
20260701 053600;1.139040;1.139140;1.139010;1.139050;0
20260701 053700;1.139060;1.139150;1.139050;1.139120;0
20260701 053800;1.139120;1.139140;1.139040;1.139060;0
20260701 053900;1.139060;1.139060;1.138800;1.138810;0
20260701 054000;1.138810;1.138850;1.138680;1.138700;0
20260701 054100;1.138700;1.138810;1.138700;1.138740;0
20260701 054200;1.138760;1.138770;1.138720;1.138770;0
20260701 054300;1.138770;1.139000;1.138770;1.138970;0
20260701 054400;1.138970;1.138990;1.138870;1.138910;0
20260701 054500;1.138900;1.138910;1.138840;1.138840;0
20260701 054600;1.138850;1.138920;1.138830;1.138870;0
20260701 054700;1.138860;1.138890;1.138790;1.138890;0
20260701 054800;1.138890;1.138940;1.138830;1.138830;0
20260701 054900;1.138820;1.138870;1.138800;1.138870;0
20260701 055000;1.138860;1.138870;1.138630;1.138630;0
20260701 055100;1.138640;1.138650;1.138520;1.138610;0
20260701 055200;1.138620;1.138720;1.138510;1.138720;0
20260701 055300;1.138730;1.138850;1.138720;1.138790;0
20260701 055400;1.138780;1.138880;1.138780;1.138850;0
20260701 055500;1.138860;1.138860;1.138750;1.138840;0
20260701 055600;1.138860;1.138870;1.138840;1.138860;0
20260701 055700;1.138870;1.138910;1.138830;1.138910;0
20260701 055800;1.138910;1.138910;1.138800;1.138820;0
20260701 055900;1.138820;1.138820;1.138760;1.138770;0
20260701 060000;1.138780;1.138790;1.138650;1.138650;0
20260701 060100;1.138630;1.138820;1.138610;1.138810;0
20260701 060200;1.138820;1.138860;1.138750;1.138770;0
20260701 060300;1.138780;1.138810;1.138780;1.138810;0
20260701 060400;1.138810;1.138860;1.138750;1.138780;0
20260701 060500;1.138780;1.138860;1.138780;1.138860;0
20260701 060600;1.138870;1.138930;1.138870;1.138930;0
20260701 060700;1.138940;1.138940;1.138870;1.138900;0
20260701 060800;1.138910;1.138940;1.138880;1.138880;0
20260701 060900;1.138880;1.138900;1.138850;1.138850;0
20260701 061000;1.138850;1.138880;1.138840;1.138850;0
20260701 061100;1.138850;1.138920;1.138780;1.138880;0
20260701 061200;1.138890;1.138930;1.138890;1.138890;0
20260701 061300;1.138910;1.138910;1.138880;1.138910;0
20260701 061400;1.138890;1.138930;1.138840;1.138920;0
20260701 061500;1.138940;1.138980;1.138920;1.138950;0
20260701 061600;1.138960;1.139300;1.138960;1.139300;0
20260701 061700;1.139280;1.139400;1.139220;1.139370;0
20260701 061800;1.139370;1.139380;1.139250;1.139280;0
20260701 061900;1.139310;1.139410;1.139280;1.139380;0
20260701 062000;1.139370;1.139410;1.139320;1.139330;0
20260701 062100;1.139340;1.139350;1.139250;1.139250;0
20260701 062200;1.139250;1.139280;1.139190;1.139260;0
20260701 062300;1.139270;1.139300;1.139240;1.139250;0
20260701 062400;1.139250;1.139270;1.139170;1.139180;0
20260701 062500;1.139210;1.139210;1.139180;1.139210;0
20260701 062600;1.139210;1.139260;1.139190;1.139220;0
20260701 062700;1.139220;1.139280;1.139180;1.139280;0
20260701 062800;1.139290;1.139380;1.139290;1.139380;0
20260701 062900;1.139370;1.139450;1.139350;1.139450;0
20260701 063000;1.139440;1.139560;1.139430;1.139540;0
20260701 063100;1.139530;1.139610;1.139530;1.139600;0
20260701 063200;1.139610;1.139610;1.139450;1.139480;0
20260701 063300;1.139440;1.139570;1.139400;1.139570;0
20260701 063400;1.139590;1.139640;1.139570;1.139640;0
20260701 063500;1.139620;1.139660;1.139590;1.139590;0
20260701 063600;1.139600;1.139690;1.139600;1.139670;0
20260701 063700;1.139690;1.139710;1.139630;1.139650;0
20260701 063800;1.139640;1.139760;1.139640;1.139760;0
20260701 063900;1.139750;1.139760;1.139690;1.139710;0
20260701 064000;1.139700;1.139710;1.139690;1.139690;0
20260701 064100;1.139690;1.139710;1.139650;1.139680;0
20260701 064200;1.139680;1.139680;1.139640;1.139670;0
20260701 064300;1.139680;1.139710;1.139560;1.139590;0
20260701 064400;1.139600;1.139640;1.139560;1.139600;0
20260701 064500;1.139580;1.139640;1.139580;1.139600;0
20260701 064600;1.139620;1.139770;1.139610;1.139710;0
20260701 064700;1.139700;1.139750;1.139690;1.139750;0
20260701 064800;1.139750;1.139770;1.139720;1.139750;0
20260701 064900;1.139750;1.139790;1.139710;1.139770;0
20260701 065000;1.139760;1.139900;1.139750;1.139900;0
20260701 065100;1.139880;1.139970;1.139880;1.139970;0
20260701 065200;1.139950;1.139950;1.139910;1.139920;0
20260701 065300;1.139920;1.139940;1.139830;1.139840;0
20260701 065400;1.139850;1.139930;1.139830;1.139930;0
20260701 065500;1.139930;1.139970;1.139890;1.139970;0
20260701 065600;1.139970;1.140030;1.139910;1.139910;0
20260701 065700;1.139900;1.139930;1.139840;1.139930;0
20260701 065800;1.139920;1.139960;1.139890;1.139900;0
20260701 065900;1.139920;1.139920;1.139740;1.139800;0
20260701 070000;1.139790;1.139890;1.139690;1.139740;0
20260701 070100;1.139750;1.139810;1.139590;1.139590;0
20260701 070200;1.139600;1.139730;1.139550;1.139730;0
20260701 070300;1.139730;1.139760;1.139630;1.139650;0
20260701 070400;1.139630;1.139630;1.139390;1.139510;0
20260701 070500;1.139510;1.139550;1.139480;1.139540;0
20260701 070600;1.139530;1.139550;1.139450;1.139490;0
20260701 070700;1.139470;1.139500;1.139350;1.139480;0
20260701 070800;1.139480;1.139480;1.139430;1.139440;0
20260701 070900;1.139430;1.139500;1.139430;1.139460;0
